Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2026-03-10 07:11:00+00:00,273.8699951171875,273.8900146484375,273.82000732421875,273.8699951171875,12660
2026-03-10 07:12:00+00:00,273.8500061035156,273.8900146484375,273.79998779296875,273.8800048828125,126672
2026-03-10 07:13:00+00:00,273.70001220703125,273.8399963378906,273.70001220703125,273.8399963378906,19547
2026-03-10 07:14:00+00:00,273.75,273.75,273.6499938964844,273.70001220703125,20982
2026-03-10 07:15:00+00:00,273.80999755859375,273.80999755859375,273.6499938964844,273.7099914550781,9111
2026-03-10 07:16:00+00:00,273.95001220703125,273.95001220703125,273.7699890136719,273.80999755859375,7504
2026-03-10 07:17:00+00:00,273.989990234375,274.0,273.95001220703125,273.95001220703125,23521
2026-03-10 07:18:00+00:00,274.0299987792969,274.04998779296875,273.989990234375,273.989990234375,5348
2026-03-10 07:19:00+00:00,274.0400085449219,274.1000061035156,274.0,274.0299987792969,19113
2026-03-10 07:20:00+00:00,274.0400085449219,274.0400085449219,274.0,274.0400085449219,5029
2026-03-10 07:21:00+00:00,274.0299987792969,274.0400085449219,274.0299987792969,274.0400085449219,46474
2026-03-10 07:22:00+00:00,274.2200012207031,274.2200012207031,274.0400085449219,274.0400085449219,13504
2026-03-10 07:23:00+00:00,274.2699890136719,274.2699890136719,274.0899963378906,274.1499938964844,16085
2026-03-10 07:24:00+00:00,274.29998779296875,274.29998779296875,274.20001220703125,274.20001220703125,57679
2026-03-10 07:25:00+00:00,274.3299865722656,274.3900146484375,274.2900085449219,274.2900085449219,10824
2026-03-10 07:26:00+00:00,274.5,274.5400085449219,274.3399963378906,274.3399963378906,37119
2026-03-10 07:27:00+00:00,274.5299987792969,274.55999755859375,274.5,274.55999755859375,5388
2026-03-10 07:28:00+00:00,274.3999938964844,274.5299987792969,274.3999938964844,274.5299987792969,95605
2026-03-10 07:29:00+00:00,274.32000732421875,274.4599914550781,274.32000732421875,274.3999938964844,8421
2026-03-10 07:30:00+00:00,274.4800109863281,274.5,274.3999938964844,274.3999938964844,12363
2026-03-10 07:31:00+00:00,274.5,274.5,274.5,274.5,0
